,Date,Open,High,Low,Close,Adj Close,Volume
0,2019-10-02,216.149994,219.360001,215.279999,216.75,207.467392,4921200
1,2019-10-03,215.630005,216.360001,213.050003,215.360001,206.136932,3375800
2,2019-10-04,216.839996,219.860001,215.139999,219.800003,210.38678,3700500
3,2019-10-07,219.050003,222.529999,218.990005,221.240005,211.765091,3843200
4,2019-10-08,219.490005,221.979996,218.399994,220.110001,210.683472,4817000
5,2019-10-09,221.710007,223.470001,220.169998,222.080002,212.569107,4483100
6,2019-10-10,218.190002,224.130005,217.520004,223.729996,214.148453,5252200
7,2019-10-11,225.539993,228.850006,221.589996,222.070007,212.559555,5891600
8,2019-10-14,221.630005,223.339996,219.899994,220.589996,211.142929,4075300
9,2019-10-15,232.690002,239.839996,231.089996,238.589996,228.37204,13397700
10,2019-10-16,236.289993,237.479996,234.080002,236.990005,226.840561,5368600
11,2019-10-17,238.690002,244.610001,237.270004,243.669998,233.234528,6301200
12,2019-10-18,244.449997,246.410004,241.759995,245.339996,234.832962,4922100
13,2019-10-21,245.020004,245.600006,242.149994,243.919998,233.47377,3029200
14,2019-10-22,243.639999,251.5,243.149994,249.479996,238.795685,5660800
15,2019-10-23,248.389999,251.75,246.729996,247.800003,237.187622,3706600
16,2019-10-24,248.029999,248.490005,243.910004,244.509995,234.038513,2546900
17,2019-10-25,243.910004,246.080002,242.149994,244.910004,234.421402,2815100
18,2019-10-28,245.259995,248.389999,244.919998,247.050003,236.469772,2957100
19,2019-10-29,247.039993,253.199997,246.309998,252.289993,241.485321,3528900
20,2019-10-30,252.169998,255.279999,251.979996,254.800003,243.887817,3299600
21,2019-10-31,254.380005,255.720001,249.910004,252.699997,241.877731,3960400
22,2019-11-01,253.990005,256.329987,252.160004,252.210007,241.408768,2919600
23,2019-11-04,253.630005,253.830002,249.910004,251.25,240.489883,3186400
24,2019-11-05,253.740005,254.270004,250.089996,250.300003,239.580551,5393400
25,2019-11-06,249.710007,251.990005,249.089996,250.520004,239.791138,3668600
26,2019-11-07,251.949997,256.75,251.259995,256.459991,245.47673,3646300
