,Date,Open,High,Low,Close,Adj Close,Volume
0,2019-10-02,237.660004,241.929993,236.369995,237.899994,229.423813,1202600
1,2019-10-03,237.279999,239.490005,235.899994,238.229996,229.74205,1357300
2,2019-10-04,238.720001,241.800003,238.669998,241.789993,233.175201,913600
3,2019-10-07,241.75,242.509995,240.419998,241.029999,232.442322,1234600
4,2019-10-08,239.070007,239.940002,234.910004,235.520004,227.128647,1572800
5,2019-10-09,237.600006,238.669998,236.110001,238.25,229.761353,944300
6,2019-10-10,237.399994,239.639999,235.679993,237.229996,228.777695,1145900
7,2019-10-11,239.809998,244.919998,236.970001,237.550003,229.086273,1565700
8,2019-10-14,237.610001,238.979996,234.690002,234.820007,226.453583,1233500
9,2019-10-15,240.729996,251.740005,240.509995,248.940002,240.070496,2834000
10,2019-10-16,247.130005,248.520004,244.339996,245.020004,236.2901,1679900
11,2019-10-17,245.979996,250.080002,245.229996,249.25,240.369446,1372200
12,2019-10-18,248.899994,250.360001,246.199997,249.399994,240.514084,1534600
13,2019-10-21,250.929993,254.300003,249.490005,253.070007,244.053329,2391400
14,2019-10-22,253.160004,264.959991,253.160004,260.25,250.977509,2851800
15,2019-10-23,252.679993,272.959991,251.639999,263.51001,254.121399,2742300
16,2019-10-24,264.790009,265.600006,257.350006,259.48999,250.244614,1582100
17,2019-10-25,258.910004,263.420013,258.100006,263.070007,253.697052,1369200
18,2019-10-28,264.600006,271.089996,263.01001,267.670013,258.133179,1598900
19,2019-10-29,266.679993,275.690002,266.320007,272.640015,262.926086,1537900
20,2019-10-30,271.790009,274.190002,270.5,273.459991,263.716858,962800
21,2019-10-31,272.459991,275.230011,266.630005,269.079987,259.492859,1877400
22,2019-11-01,269.320007,275.709991,268.690002,270.75,261.103455,1432700
23,2019-11-04,272.399994,273.519989,266.529999,271.720001,262.038849,1175200
24,2019-11-05,273.859985,275.809998,271.679993,273.0,263.273193,1404500
25,2019-11-06,272.51001,277.549988,272.5,277.320007,267.439331,1603900
26,2019-11-07,277.720001,281.029999,277.720001,279.769989,269.802002,1614000
27,2019-11-08,280.01001,283.440002,279.01001,282.089996,272.039368,1229700
28,2019-11-11,279.779999,281.220001,277.730011,279.149994,269.204102,993000
29,2019-11-12,278.529999,284.980011,278.529999,283.670013,273.56308,1302600
30,2019-11-13,281.799988,287.660004,280.829987,283.73999,273.630554,1305700
31,2019-11-14,283.0,284.480011,281.920013,282.01001,271.962219,1186900
32,2019-11-15,281.790009,298.619995,278.640015,297.820007,287.208954,2661800
33,2019-11-18,297.600006,307.380005,293.709991,294.0,283.525055,2349500
34,2019-11-19,294.480011,295.149994,290.119995,292.720001,282.290619,2286900
35,2019-11-20,293.540009,293.690002,288.049988,292.700012,282.271332,1208800
36,2019-11-21,292.859985,295.970001,289.279999,293.730011,283.264679,1368500
37,2019-11-22,294.01001,296.98999,290.059998,291.829987,281.432373,1149400
38,2019-11-25,291.0,294.290009,290.209991,293.890015,283.418976,1452000
39,2019-11-26,292.309998,293.880005,286.850006,287.23999,277.00589,2464600
40,2019-11-27,288.630005,291.600006,286.920013,289.450012,279.137146,1189000
41,2019-11-29,289.179993,290.75,287.5,288.660004,278.375305,512500
42,2019-12-02,289.619995,292.230011,287.0,287.429993,277.189117,1262000
43,2019-12-03,285.01001,286.970001,282.350006,286.190002,275.993286,1093100
44,2019-12-04,288.01001,289.109985,285.730011,287.380005,277.917816,896000
45,2019-12-05,286.720001,288.359985,284.230011,286.299988,276.873291,970000
46,2019-12-06,282.089996,285.609985,280.850006,285.269989,275.877258,1618500
47,2019-12-09,285.429993,285.429993,282.23999,282.329987,273.033997,1209200
48,2019-12-10,282.579987,284.359985,280.369995,283.850006,274.504059,863400
49,2019-12-11,283.100006,284.450012,279.649994,280.600006,271.361023,1149700
50,2019-12-12,281.829987,285.040009,280.399994,284.420013,275.055237,1110600
51,2019-12-13,285.059998,288.619995,283.549988,284.119995,274.765106,897100
52,2019-12-16,285.700012,297.350006,285.019989,291.779999,282.172913,2021000
53,2019-12-17,291.0,293.299988,289.01001,290.73999,281.167175,1107500
54,2019-12-18,290.940002,294.75,290.109985,293.179993,283.526825,1105100
55,2019-12-19,294.5,299.779999,293.899994,298.220001,288.400879,1941200
56,2019-12-20,301.720001,303.320007,297.679993,303.0,293.023529,2823500
57,2019-12-23,303.100006,304.609985,300.440002,303.179993,293.19754,1308200
58,2019-12-24,303.820007,304.769989,302.480011,304.5,294.47406,333100
59,2019-12-26,304.820007,305.23999,304.01001,304.76001,294.725525,484600
60,2019-12-27,305.059998,306.600006,304.630005,306.420013,296.330872,604900
61,2019-12-30,306.540009,306.570007,304.459991,305.309998,295.257416,831700
62,2019-12-31,305.299988,305.549988,300.170013,302.029999,292.085388,916000
63,2020-01-02,302.670013,302.820007,297.200012,300.869995,290.963623,1200500
64,2020-01-03,293.679993,299.529999,293.679993,296.880005,287.10495,986800
65,2020-01-06,295.75,300.559998,294.769989,300.450012,290.557465,1308700
66,2020-01-07,299.200012,300.279999,294.609985,299.540009,289.677429,1313200
67,2020-01-08,300.890015,308.76001,298.51001,307.480011,297.355957,2067800
68,2020-01-09,307.829987,309.0,305.790009,306.410004,296.321198,1439900
69,2020-01-10,307.940002,309.100006,306.429993,307.73999,297.607422,1049900
70,2020-01-13,306.880005,307.0,296.339996,296.73999,286.969604,1756500
71,2020-01-14,296.040009,298.049988,294.820007,296.880005,287.10495,1067700
72,2020-01-15,297.26001,304.799988,297.220001,301.549988,291.621216,1401000
73,2020-01-16,302.920013,305.23999,302.089996,305.049988,295.005951,704200
74,2020-01-17,305.070007,305.649994,300.079987,305.390015,295.334747,1312600
75,2020-01-21,303.940002,308.230011,303.170013,305.98999,295.915009,992400
76,2020-01-22,306.679993,306.679993,302.140015,303.51001,293.516663,998000
77,2020-01-23,303.459991,305.359985,301.290009,304.399994,294.377411,1089300
78,2020-01-24,304.839996,305.579987,295.420013,297.279999,287.491821,1088700
