,Date,Open,High,Low,Close,Adj Close,Volume
0,2019-10-02,117.400002,117.550003,115.610001,116.120003,110.606789,5944500
1,2019-10-03,115.879997,116.800003,114.580002,116.309998,110.787758,5206500
2,2019-10-04,116.400002,118.300003,116.190002,118.160004,112.549942,4627000
3,2019-10-07,118.099998,118.300003,116.879997,117.230003,111.664101,4695000
4,2019-10-08,116.809998,118.669998,116.660004,117.580002,111.997475,5125100
5,2019-10-09,118.18,119.300003,118.019997,118.93,113.283371,3903400
6,2019-10-10,118.900002,119.879997,118.599998,119.610001,113.931091,4341500
7,2019-10-11,119.919998,120.709999,118.720001,120.239998,114.531181,6127900
8,2019-10-14,119.849998,120.459999,119.099998,119.169998,113.511986,4573300
9,2019-10-15,119.330002,119.989998,118.870003,119.529999,113.854889,4516700
10,2019-10-16,119.309998,120.110001,119.099998,119.419998,113.750114,3781600
11,2019-10-17,119.669998,120.25,119.360001,119.839996,114.150162,3910900
12,2019-10-18,120.449997,120.599998,119.129997,119.139999,113.483391,5592300
13,2019-10-21,119.300003,119.830002,118.82,119.739998,114.054916,3410100
14,2019-10-22,119.75,120.169998,119.389999,119.580002,113.902504,2544700
15,2019-10-23,119.169998,119.849998,118.690002,119.349998,113.683426,2840000
16,2019-10-24,119.150002,119.57,118.510002,119.099998,113.44529,2900300
17,2019-10-25,119.0,119.330002,118.199997,119.040001,113.388153,2564300
18,2019-10-28,119.25,119.699997,118.529999,119.220001,113.559608,3404600
19,2019-10-29,118.5,118.730003,117.080002,117.150002,111.587875,4791100
20,2019-10-30,117.18,118.370003,117.050003,118.099998,112.492775,2996200
21,2019-10-31,117.93,118.279999,116.830002,117.260002,111.69268,4881300
22,2019-11-01,117.919998,117.970001,117.230003,117.620003,112.035576,3762600
23,2019-11-04,118.400002,119.110001,117.169998,117.57,111.987953,4646000
24,2019-11-05,117.68,119.139999,117.080002,118.860001,113.216705,4217100
25,2019-11-06,118.830002,119.620003,118.709999,119.5,113.826302,3614400
26,2019-11-07,120.0,120.919998,119.540001,120.230003,114.521652,4441400
27,2019-11-08,120.309998,120.879997,118.940002,119.440002,113.769165,3832700
28,2019-11-11,118.699997,119.629997,118.279999,119.040001,113.388153,4439000
29,2019-11-12,119.599998,120.0,118.809998,119.120003,113.464355,5063100
30,2019-11-13,119.160004,121.360001,118.660004,120.980003,115.236053,7711800
31,2019-11-14,124.599998,125.379997,119.510002,120.650002,114.921707,22504200
32,2019-11-15,120.68,121.0,118.379997,118.870003,113.226234,10137700
33,2019-11-18,118.449997,120.870003,118.239998,120.25,114.540688,6548000
34,2019-11-19,120.110001,120.360001,119.709999,119.889999,114.197777,3715400
35,2019-11-20,120.209999,120.480003,118.400002,119.129997,113.473862,5075900
36,2019-11-21,118.830002,120.0,118.669998,119.860001,114.16922,4302800
37,2019-11-22,120.150002,120.300003,119.269997,119.360001,113.692955,3843100
38,2019-11-25,120.0,120.019997,117.900002,118.919998,113.273857,5881500
39,2019-11-26,118.959999,119.300003,118.449997,119.190002,113.531021,6292500
40,2019-11-27,119.389999,119.800003,118.730003,118.760002,113.121445,3434100
41,2019-11-29,119.139999,119.970001,119.0,119.089996,113.435776,3157300
42,2019-12-02,119.150002,119.379997,117.839996,119.279999,113.61676,5670900
43,2019-12-03,118.400002,118.959999,117.769997,118.669998,113.035713,6594800
44,2019-12-04,119.120003,119.199997,118.300003,118.690002,113.054779,5556600
45,2019-12-05,118.360001,118.779999,117.419998,118.660004,113.533173,4352800
46,2019-12-06,119.080002,119.800003,118.919998,119.779999,114.604774,4340800
47,2019-12-09,119.57,119.860001,119.18,119.360001,114.202911,4816000
48,2019-12-10,119.349998,119.559998,119.019997,119.139999,113.992416,4282300
49,2019-12-11,119.400002,119.650002,118.529999,119.0,113.858482,3506400
50,2019-12-12,119.0,120.110001,118.68,119.760002,114.58564,4149000
51,2019-12-13,119.160004,120.650002,119.019997,120.290001,115.092751,5366300
52,2019-12-16,120.419998,121.349998,120.419998,120.540001,115.33194,5350700
53,2019-12-17,120.949997,121.699997,120.699997,121.279999,116.039963,4575800
54,2019-12-18,121.510002,121.68,119.839996,119.860001,114.68132,5103000
55,2019-12-19,119.940002,120.510002,119.779999,120.080002,114.8918,4464100
56,2019-12-20,121.480003,122.120003,120.019997,120.290001,115.092751,7954400
57,2019-12-23,120.199997,120.690002,119.010002,119.029999,113.887177,4485800
58,2019-12-24,119.129997,119.599998,119.010002,119.510002,114.346428,2227400
59,2019-12-26,119.610001,119.849998,118.949997,119.519997,114.356003,4223800
60,2019-12-27,119.940002,119.940002,119.25,119.589996,114.422989,3544000
61,2019-12-30,119.800003,119.809998,119.129997,119.400002,114.241196,2945800
62,2019-12-31,119.5,119.800003,118.190002,118.839996,113.705383,4912000
63,2020-01-02,118.860001,119.889999,118.699997,118.940002,113.801064,6764900
64,2020-01-03,118.269997,118.790001,117.589996,117.889999,112.79644,5399200
65,2020-01-06,117.400002,118.089996,116.769997,117.650002,112.566811,6445500
66,2020-01-07,117.260002,117.519997,116.199997,116.559998,111.523895,6846900
67,2020-01-08,116.300003,116.730003,115.68,116.160004,111.14119,5875800
68,2020-01-09,116.150002,117.370003,116.080002,117.360001,112.28933,5563700
69,2020-01-10,117.239998,117.339996,115.980003,116.379997,111.351669,6054800
70,2020-01-13,116.379997,116.550003,115.370003,115.879997,110.873276,6112600
71,2020-01-14,115.470001,116.209999,115.129997,116.18,111.160316,6585800
72,2020-01-15,114.629997,115.870003,114.519997,115.279999,110.299194,7454200
73,2020-01-16,115.5,115.93,115.279999,115.900002,110.89241,5369400
74,2020-01-17,116.050003,116.300003,114.639999,114.959999,109.993027,10045000
75,2020-01-21,114.589996,115.690002,114.519997,115.589996,110.59581,7353700
76,2020-01-22,115.220001,116.529999,115.18,116.099998,111.083763,4926100
77,2020-01-23,116.209999,116.309998,115.040001,115.809998,110.806305,4305100
78,2020-01-24,116.0,116.029999,114.150002,114.370003,109.428513,4383400
79,2020-01-27,113.190002,116.230003,112.68,115.860001,110.854141,7018400
80,2020-01-28,115.980003,116.900002,115.949997,116.599998,111.562164,5270200
81,2020-01-29,116.559998,117.120003,115.889999,115.889999,110.882843,3775500
82,2020-01-30,115.610001,116.720001,115.330002,116.580002,111.543037,4581500
83,2020-01-31,115.800003,116.260002,113.900002,114.489998,109.54332,7775800
84,2020-02-03,114.900002,115.389999,114.099998,114.269997,109.33284,4347100
85,2020-02-04,115.239998,116.239998,114.889999,115.269997,110.289635,5232200
86,2020-02-05,115.599998,116.949997,114.849998,116.809998,111.7631,5682900
