,Date,Open,High,Low,Close,Adj Close,Volume
0,2019-10-02,230.600006,230.600006,224.339996,225.550003,210.472733,4336100
1,2019-10-03,225.0,226.809998,222.119995,226.809998,211.648468,2777700
2,2019-10-04,227.169998,229.210007,227.020004,227.929993,212.693634,3163100
3,2019-10-07,227.509995,228.130005,226.050003,226.740005,211.583206,2917600
4,2019-10-08,225.360001,228.779999,225.100006,226.669998,211.517883,3438500
5,2019-10-09,228.5,229.559998,226.610001,228.940002,213.636108,2657600
6,2019-10-10,229.339996,232.240005,229.080002,231.610001,216.127655,2781500
7,2019-10-11,234.320007,236.699997,233.759995,234.660004,218.973755,3459200
8,2019-10-14,234.220001,235.490005,234.059998,234.179993,218.525833,2183900
9,2019-10-15,234.690002,236.860001,234.600006,235.619995,219.869568,2663300
10,2019-10-16,235.419998,236.169998,233.839996,235.899994,220.130859,2388100
11,2019-10-17,236.360001,238.169998,235.509995,236.770004,220.942734,2250500
12,2019-10-18,236.990005,238.729996,235.639999,237.929993,222.025177,3662500
13,2019-10-21,238.259995,238.990005,235.610001,236.699997,220.877396,2041700
14,2019-10-22,237.300003,238.300003,236.520004,237.199997,221.343948,2003200
15,2019-10-23,236.660004,237.410004,234.360001,234.669998,218.983109,2110500
16,2019-10-24,234.809998,236.369995,233.070007,233.889999,218.255249,2173900
17,2019-10-25,233.490005,235.419998,232.550003,234.380005,218.712479,2210900
18,2019-10-28,234.949997,236.960007,234.559998,236.800003,220.970734,2705000
19,2019-10-29,236.839996,237.5,233.919998,234.139999,218.488525,2558000
20,2019-10-30,233.509995,236.600006,232.880005,236.240005,220.448135,1956700
21,2019-10-31,236.860001,237.389999,233.220001,234.580002,218.899109,2824100
22,2019-11-01,236.070007,237.449997,235.059998,237.339996,221.474625,2197400
23,2019-11-04,238.270004,238.389999,233.880005,234.919998,219.21637,2542400
24,2019-11-05,234.740005,234.919998,230.270004,232.199997,216.678207,3624600
25,2019-11-06,232.830002,234.039993,231.889999,234.009995,218.367203,2631900
26,2019-11-07,234.0,235.789993,231.759995,232.940002,217.368759,2832500
27,2019-11-08,232.800003,233.259995,231.630005,232.839996,217.275436,2088400
28,2019-11-11,230.5,232.279999,230.179993,231.800003,216.304947,2309600
29,2019-11-12,232.149994,234.630005,232.0,233.119995,217.536697,2991100
30,2019-11-13,232.089996,234.899994,230.850006,234.800003,219.104431,2399600
31,2019-11-14,235.0,236.940002,234.039993,236.550003,220.737396,2282200
32,2019-11-15,237.690002,238.050003,236.360001,237.289993,221.427979,3524700
33,2019-11-18,238.440002,239.309998,236.759995,238.850006,222.883698,5747400
34,2019-11-19,230.600006,233.119995,225.399994,225.860001,210.762024,14972200
35,2019-11-20,224.550003,225.0,220.570007,220.899994,206.133575,10225400
36,2019-11-21,221.940002,222.309998,218.5,218.539993,203.931351,7823700
37,2019-11-22,218.5,219.130005,217.809998,218.029999,203.455429,5786500
38,2019-11-25,218.0,218.529999,216.880005,218.399994,203.800659,8865400
39,2019-11-26,218.759995,220.960007,218.389999,220.759995,206.002914,9981400
40,2019-11-27,221.679993,223.449997,220.660004,223.0,208.093216,6687500
41,2019-11-29,223.300003,223.330002,220.289993,220.509995,205.769653,2952900
42,2019-12-02,220.899994,221.190002,217.460007,217.619995,203.07283,4416300
43,2019-12-03,216.449997,216.449997,212.929993,214.0,199.694839,6505400
44,2019-12-04,213.5,214.960007,213.190002,214.100006,201.065964,4256200
45,2019-12-05,214.360001,214.5,211.770004,213.0,200.032913,4580500
46,2019-12-06,214.210007,215.360001,213.899994,214.279999,201.23497,4193700
47,2019-12-09,214.289993,217.880005,214.179993,216.529999,203.348007,5111100
48,2019-12-10,216.520004,216.690002,215.100006,215.899994,202.756363,4663000
49,2019-12-11,211.029999,213.649994,210.610001,212.0,199.093796,8284800
50,2019-12-12,212.5,214.130005,210.729996,212.039993,199.131332,9915100
51,2019-12-13,212.119995,214.229996,210.669998,214.080002,201.047165,6869200
