,Date,Open,High,Low,Close,Adj Close,Volume
0,2019-10-02,100.400002,100.459999,97.199997,98.239998,85.584305,2066700
1,2019-10-03,97.760002,98.889999,96.949997,98.870003,86.133156,1639800
2,2019-10-04,99.269997,100.980003,99.209999,100.860001,87.866783,2097300
3,2019-10-07,101.260002,102.25,100.730003,101.360001,88.302376,2377200
4,2019-10-08,100.879997,101.550003,100.389999,100.82,87.83194,1904300
5,2019-10-09,101.959999,103.57,101.760002,102.709999,89.478462,1827300
6,2019-10-10,103.620003,106.709999,103.449997,106.599998,92.867325,3782100
7,2019-10-11,107.0,108.199997,106.419998,106.529999,92.806351,2388900
8,2019-10-14,106.0,107.190002,105.779999,106.650002,92.910896,1409000
9,2019-10-15,106.5,108.120003,106.160004,107.300003,93.477165,1606400
10,2019-10-16,106.790001,107.769997,105.940002,106.260002,92.571136,1865400
11,2019-10-17,107.0,107.260002,106.389999,107.209999,93.398758,1767600
12,2019-10-18,107.0,107.980003,106.709999,107.199997,93.390038,3015900
13,2019-10-21,108.0,108.57,107.57,108.199997,94.2612,1638800
14,2019-10-22,108.690002,109.830002,108.07,108.769997,94.757774,1571400
15,2019-10-23,108.769997,109.199997,108.330002,109.0,94.958153,2329600
16,2019-10-24,109.510002,110.970001,109.18,110.629997,96.378166,3471800
17,2019-10-25,112.230003,117.0,111.900002,114.419998,99.679932,6245900
18,2019-10-28,115.0,118.919998,115.0,117.25,102.145355,4706800
19,2019-10-29,116.489998,119.779999,116.349998,118.959999,103.635071,3838400
20,2019-10-30,119.220001,119.220001,116.160004,116.449997,101.448418,2286700
21,2019-10-31,116.650002,117.239998,114.900002,116.82,101.77076,3940600
22,2019-11-01,117.629997,118.589996,117.400002,118.400002,103.147224,2248800
23,2019-11-04,119.470001,119.559998,117.610001,118.540001,103.269165,2031600
24,2019-11-05,119.0,119.889999,117.839996,118.919998,103.60022,2268900
25,2019-11-06,119.18,119.389999,117.760002,118.419998,103.164635,2130300
26,2019-11-07,119.150002,119.790001,118.400002,119.57,104.166489,2386400
27,2019-11-08,118.889999,119.919998,118.099998,119.699997,104.279747,1577600
28,2019-11-11,118.650002,119.82,118.349998,118.410004,103.155922,1634300
29,2019-11-12,118.860001,119.57,117.559998,118.099998,102.885864,2178400
30,2019-11-13,117.349998,118.919998,117.120003,118.43,103.17334,1542200
31,2019-11-14,118.650002,119.580002,118.379997,119.440002,104.053223,1507500
32,2019-11-15,119.209999,119.209999,117.82,118.360001,103.895233,1636700
33,2019-11-18,118.150002,118.669998,117.529999,118.650002,104.149788,1365000
34,2019-11-19,117.860001,118.959999,117.029999,117.419998,103.070114,2781500
35,2019-11-20,117.269997,117.269997,114.440002,116.059998,101.87632,4337000
36,2019-11-21,116.360001,118.68,115.900002,118.370003,103.904007,2401300
37,2019-11-22,118.879997,118.919998,116.199997,116.629997,102.376648,2261000
38,2019-11-25,117.0,117.0,115.169998,115.419998,101.314522,2758900
39,2019-11-26,115.529999,115.760002,114.050003,114.330002,100.35775,4118100
40,2019-11-27,114.93,115.32,114.040001,114.690002,100.673744,2290500
41,2019-11-29,114.419998,115.139999,114.169998,114.720001,100.700073,1105700
42,2019-12-02,114.870003,116.059998,114.059998,114.330002,100.35775,2418300
43,2019-12-03,113.68,113.68,112.419998,112.75,98.970833,4128900
44,2019-12-04,113.540001,114.0,112.43,112.57,98.812828,2128900
45,2019-12-05,112.779999,113.209999,112.169998,112.540001,98.786491,1688600
46,2019-12-06,113.059998,114.32,112.949997,113.559998,99.681854,2142600
47,2019-12-09,113.199997,113.279999,111.849998,111.959999,98.277367,1585300
48,2019-12-10,112.300003,112.57,111.690002,111.93,98.251045,2215800
49,2019-12-11,111.940002,112.650002,111.480003,112.209999,98.496819,1652500
50,2019-12-12,112.129997,113.970001,111.919998,113.730003,99.831078,1618800
51,2019-12-13,113.879997,114.660004,112.699997,112.989998,99.181496,1621900
52,2019-12-16,113.139999,114.629997,112.790001,114.139999,100.190941,2097700
53,2019-12-17,114.160004,114.949997,112.709999,113.029999,99.216599,2672000
54,2019-12-18,113.290001,113.940002,112.589996,113.040001,99.225395,3074800
55,2019-12-19,113.410004,113.620003,112.489998,112.809998,99.023491,1850500
56,2019-12-20,113.790001,114.150002,112.849998,113.349998,99.497505,4666900
57,2019-12-23,113.400002,113.669998,112.209999,112.669998,98.900597,1937500
58,2019-12-24,112.650002,113.239998,112.589996,113.199997,99.365822,1190800
59,2019-12-26,112.57,113.199997,111.849998,112.059998,98.36515,1147700
