,Date,Open,High,Low,Close,Adj Close,Volume
0,2019-10-02,81.32,81.779999,80.449997,80.980003,77.270279,1366400
1,2019-10-03,80.809998,81.57,79.75,81.339996,77.613777,760500
2,2019-10-04,81.300003,81.879997,80.269997,81.849998,78.100433,767300
3,2019-10-07,81.389999,82.690002,80.739998,81.860001,78.109962,1212300
4,2019-10-08,81.260002,81.870003,80.129997,80.169998,76.497383,1345000
5,2019-10-09,80.830002,81.18,80.290001,80.370003,76.688232,657500
6,2019-10-10,80.550003,81.57,79.839996,80.82,77.117615,741800
7,2019-10-11,81.800003,83.150002,81.160004,81.959999,78.205368,958100
8,2019-10-14,81.790001,82.150002,81.379997,81.580002,77.842789,506000
9,2019-10-15,82.209999,83.610001,81.860001,83.199997,79.38858,777800
10,2019-10-16,84.110001,88.690002,84.019997,86.050003,82.108025,2691700
11,2019-10-17,86.110001,89.830002,86.110001,89.5,85.399971,3243000
12,2019-10-18,89.510002,90.0,88.339996,89.639999,85.533546,1550400
13,2019-10-21,88.199997,89.0,84.370003,86.660004,82.690079,2337600
14,2019-10-22,86.809998,87.110001,85.589996,86.059998,82.117554,847100
15,2019-10-23,85.730003,86.029999,84.809998,85.650002,81.726334,778800
16,2019-10-24,85.959999,86.290001,84.839996,85.980003,82.041229,732800
17,2019-10-25,85.910004,87.220001,85.309998,86.800003,82.823662,416400
18,2019-10-28,87.199997,88.199997,86.800003,87.389999,83.386627,450400
19,2019-10-29,87.419998,88.879997,87.129997,88.870003,84.798843,927500
20,2019-10-30,88.0,88.0,84.830002,85.849998,81.91716,1382200
21,2019-10-31,85.449997,85.769997,84.519997,85.379997,81.468697,957100
22,2019-11-01,85.919998,87.419998,85.540001,86.870003,82.890465,1232000
23,2019-11-04,87.199997,87.730003,85.459999,87.5,83.491577,883300
24,2019-11-05,87.900002,88.779999,83.800003,86.129997,82.184357,2029600
25,2019-11-06,86.639999,86.949997,84.580002,84.709999,80.829399,1454000
26,2019-11-07,86.339996,87.769997,83.860001,84.080002,80.228271,1941700
27,2019-11-08,83.629997,86.150002,83.059998,86.07,82.12709,983700
28,2019-11-11,84.839996,85.099998,82.099998,84.040001,80.190094,1846200
29,2019-11-12,84.5,86.489998,84.110001,85.540001,81.621391,1105700
30,2019-11-13,85.139999,86.730003,84.730003,86.089996,82.146187,712000
31,2019-11-14,86.839996,87.120003,85.790001,86.129997,82.184357,1002400
32,2019-11-15,86.0,87.739998,85.449997,87.300003,83.689415,1100000
33,2019-11-18,87.040001,88.199997,87.040001,87.769997,84.139977,676500
34,2019-11-19,87.57,88.139999,87.0,87.809998,84.178329,640900
35,2019-11-20,87.440002,88.349998,86.879997,87.550003,83.929077,1176200
36,2019-11-21,87.57,88.709999,87.010002,88.309998,84.657646,992800
37,2019-11-22,89.099998,90.519997,88.669998,90.260002,86.527,1194300
38,2019-11-25,90.519997,90.809998,89.870003,90.639999,86.891289,890000
39,2019-11-26,90.720001,90.720001,86.790001,87.849998,84.216667,1885200
40,2019-11-27,87.5,88.550003,86.879997,88.510002,84.84938,629700
41,2019-11-29,87.959999,88.75,87.779999,87.910004,84.2742,355800
42,2019-12-02,87.870003,88.599998,86.940002,87.830002,84.197502,1109600
43,2019-12-03,87.190002,87.559998,86.540001,87.43,83.814049,902100
44,2019-12-04,87.639999,88.970001,87.559998,88.360001,84.705589,743000
45,2019-12-05,88.089996,88.889999,87.230003,87.82,84.187904,997200
46,2019-12-06,88.25,89.209999,87.889999,88.239998,84.590538,723000
47,2019-12-09,88.239998,88.239998,86.279999,86.389999,82.817055,1076200
48,2019-12-10,86.370003,87.050003,84.900002,86.760002,83.171753,1767800
49,2019-12-11,86.43,87.040001,85.93,86.660004,83.075897,984400
50,2019-12-12,87.099998,87.809998,86.129997,86.790001,83.200516,507500
51,2019-12-13,86.809998,87.610001,84.760002,84.849998,81.340736,977000
52,2019-12-16,85.43,86.660004,85.040001,85.959999,82.404846,970800
53,2019-12-17,85.959999,86.089996,82.980003,83.150002,79.71106,1947200
54,2019-12-18,82.669998,84.849998,82.57,83.550003,80.094528,1527600
55,2019-12-19,83.580002,84.209999,83.110001,83.800003,80.334175,1444200
56,2019-12-20,84.519997,85.760002,83.800003,85.669998,82.126823,1666800
57,2019-12-23,86.019997,86.110001,84.980003,85.599998,82.059723,865400
58,2019-12-24,86.040001,86.300003,85.279999,85.419998,81.887177,283400
59,2019-12-26,85.540001,85.669998,84.940002,85.050003,81.532478,487200
60,2019-12-27,85.129997,85.489998,84.830002,84.910004,81.39827,388400
61,2019-12-30,84.949997,85.230003,83.580002,83.639999,80.180794,592400
62,2019-12-31,83.379997,85.029999,83.220001,85.019997,81.503716,1002000
63,2020-01-02,85.639999,85.800003,84.339996,85.080002,81.561241,817600
64,2020-01-03,83.809998,85.07,83.269997,84.010002,80.5355,801500
65,2020-01-06,83.68,85.309998,83.010002,85.239998,81.714615,765000
66,2020-01-07,84.760002,85.25,84.190002,84.629997,81.129829,845300
67,2020-01-08,84.559998,85.82,84.529999,85.449997,81.915939,1182000
68,2020-01-09,85.620003,86.730003,84.82,86.660004,83.075897,795400
69,2020-01-10,87.040001,87.389999,86.599998,87.040001,83.440178,965100
70,2020-01-13,86.970001,87.25,85.5,86.150002,82.586983,1026200
71,2020-01-14,86.599998,88.980003,86.019997,88.830002,85.156143,1921800
72,2020-01-15,88.790001,91.639999,88.68,91.370003,87.591087,1434900
73,2020-01-16,91.900002,91.900002,90.540001,91.459999,87.677368,1205000
74,2020-01-17,91.0,91.580002,90.410004,91.059998,87.293907,1455500
75,2020-01-21,90.82,91.370003,90.199997,91.25,87.476044,1205600
76,2020-01-22,91.57,92.419998,91.169998,92.029999,88.223785,1551600
77,2020-01-23,92.190002,92.190002,90.669998,91.160004,87.389786,1552900
78,2020-01-24,91.540001,91.540001,86.080002,88.919998,85.242409,2306800
79,2020-01-27,87.940002,88.25,86.529999,87.519997,83.900314,1622700
80,2020-01-28,88.290001,89.699997,87.830002,89.110001,85.424553,1144800
81,2020-01-29,89.489998,90.849998,89.199997,89.860001,86.143539,1691200
82,2020-01-30,89.330002,92.360001,86.900002,88.879997,85.204079,2138300
83,2020-01-31,89.290001,89.290001,85.269997,85.559998,82.021378,1217800
84,2020-02-03,85.940002,86.919998,85.239998,85.699997,82.155594,1014600
85,2020-02-04,87.150002,89.139999,87.010002,88.089996,84.446739,1498600
86,2020-02-05,89.129997,92.470001,89.129997,91.440002,87.658203,1608200
87,2020-02-06,92.120003,93.760002,91.550003,92.480003,88.655197,1246100
88,2020-02-07,93.900002,94.720001,91.760002,91.940002,88.13752,1467200
89,2020-02-10,91.699997,94.18,91.360001,93.599998,89.728851,1371600
90,2020-02-11,94.330002,94.610001,92.720001,94.57,90.658737,1156100
91,2020-02-12,95.0,97.5,94.040001,95.779999,91.818703,1315100
92,2020-02-13,94.919998,95.480003,94.419998,94.519997,91.009903,1155600
93,2020-02-14,94.160004,94.739998,90.230003,94.360001,90.855843,1602200
94,2020-02-18,94.290001,94.889999,93.139999,94.309998,90.807693,1566000
95,2020-02-19,94.589996,95.199997,93.839996,95.129997,91.597237,915800
96,2020-02-20,95.0,96.989998,93.949997,96.529999,92.945251,1808100
97,2020-02-21,96.150002,97.389999,95.300003,97.0,93.397804,1213700
98,2020-02-24,94.720001,96.040001,94.0,94.93,91.404678,1541700
99,2020-02-25,95.360001,95.769997,92.779999,92.93,89.478951,2239400
100,2020-02-26,93.800003,95.010002,93.139999,93.709999,90.229973,1907100
101,2020-02-27,92.050003,92.940002,86.559998,86.589996,83.374382,2568100
102,2020-02-28,83.550003,85.0,81.470001,84.32,81.188683,3827500
103,2020-03-02,84.529999,88.32,83.889999,87.160004,83.923225,4528000
104,2020-03-03,87.419998,88.949997,84.449997,85.870003,82.681129,2190400
105,2020-03-04,89.300003,90.43,87.989998,90.379997,87.023636,1411300
106,2020-03-05,88.0,90.080002,85.25,86.970001,83.740273,1365800
107,2020-03-06,84.290001,86.230003,83.389999,85.809998,82.623352,1760100
108,2020-03-09,79.690002,85.830002,77.559998,83.269997,80.177681,3673000
109,2020-03-10,85.349998,86.269997,80.889999,86.07,82.873695,2214400
110,2020-03-11,84.080002,86.120003,83.050003,84.959999,81.804916,2384900
111,2020-03-12,80.459999,84.279999,79.089996,80.489998,77.500916,7108200
112,2020-03-13,83.699997,90.169998,80.660004,90.0,86.657753,2835300
113,2020-03-16,76.0,87.419998,76.0,80.5,77.510544,2777400
114,2020-03-17,82.790001,89.730003,82.199997,89.5,86.176315,3792400
115,2020-03-18,84.900002,90.760002,78.139999,84.970001,81.814537,3229200
116,2020-03-19,83.089996,86.739998,80.370003,86.0,82.806297,2189100
117,2020-03-20,86.839996,87.629997,79.32,80.610001,77.616455,3203800
118,2020-03-23,80.290001,80.290001,72.059998,73.93,71.184525,2234800
119,2020-03-24,77.709999,80.620003,76.160004,79.849998,76.884674,1951800
120,2020-03-25,79.540001,81.470001,75.110001,75.349998,72.551788,2284100
121,2020-03-26,75.870003,85.18,75.599998,84.160004,81.034637,3263800
122,2020-03-27,80.940002,84.059998,80.18,81.779999,78.743011,1600500
123,2020-03-30,83.529999,88.550003,82.440002,88.099998,84.8283,1770200
124,2020-03-31,88.239998,90.730003,87.110001,88.5,85.213455,2074700
125,2020-04-01,88.209999,88.709999,84.190002,86.230003,83.027748,1336300
126,2020-04-02,84.639999,86.529999,80.0,83.889999,80.774651,2570500
127,2020-04-03,83.269997,84.629997,80.389999,81.339996,78.319351,1517200
128,2020-04-06,85.32,86.830002,83.07,86.290001,83.085518,1514800
129,2020-04-07,88.870003,89.43,86.620003,87.199997,83.961731,1311100
130,2020-04-08,86.940002,89.129997,85.160004,88.330002,85.049759,1729500
131,2020-04-09,88.18,89.410004,86.660004,87.809998,84.549088,1348700
132,2020-04-13,87.559998,87.559998,84.220001,85.449997,82.276711,2118700
133,2020-04-14,87.589996,89.900002,87.07,89.419998,86.099289,985300
134,2020-04-15,87.940002,89.709999,85.589996,88.330002,85.049759,967600
135,2020-04-16,88.260002,89.260002,85.540001,86.279999,83.075897,1674000
136,2020-04-17,88.760002,89.889999,87.279999,89.190002,85.877831,1669500
137,2020-04-20,87.989998,90.110001,87.099998,89.620003,86.29187,1032000
138,2020-04-21,88.440002,88.620003,84.43,85.57,82.392265,1257800
139,2020-04-22,86.980003,88.129997,86.190002,86.5,83.287727,911000
140,2020-04-23,87.389999,89.139999,86.879997,87.260002,84.019501,1036400
141,2020-04-24,87.43,89.449997,85.739998,88.699997,85.406036,1325800
142,2020-04-27,89.589996,91.349998,88.760002,90.779999,87.408775,1913100
143,2020-04-28,92.0,92.080002,89.239998,89.529999,86.205208,1457100
144,2020-04-29,90.040001,91.279999,88.349998,89.339996,86.022263,1879900
145,2020-04-30,88.709999,91.029999,88.610001,89.660004,86.330391,1683700
146,2020-05-01,88.349998,88.349998,85.110001,86.379997,83.172173,1120800
147,2020-05-04,85.970001,87.050003,85.309998,86.419998,83.210716,1354000
148,2020-05-05,87.5,89.449997,85.610001,87.970001,84.70314,1349600
149,2020-05-06,88.349998,88.559998,85.199997,85.5,82.32486,1362800
150,2020-05-07,86.599998,89.830002,86.599998,88.739998,85.444542,1755300
151,2020-05-08,90.540001,92.400002,87.089996,88.089996,84.818672,1175300
152,2020-05-11,89.07,91.860001,88.519997,90.639999,87.273979,1264200
153,2020-05-12,91.459999,91.989998,88.529999,88.580002,85.290474,1141900
154,2020-05-13,88.169998,89.0,83.669998,84.150002,81.025002,1520700
155,2020-05-14,83.010002,84.150002,81.510002,84.029999,80.909454,1488200
156,2020-05-15,83.360001,85.82,83.050003,85.75,82.980339,1694200
